image_path,breed,label
cattle\Brown_Swiss\Brown_Swiss_171.jpg,Brown_Swiss,5
cattle\Brown_Swiss\Brown_Swiss_111.jpg,Brown_Swiss,5
cattle\Red_Dane\Red_Dane_29.jpg,Red_Dane,38
cattle\Sahiwal\Sahiwal_95.jpg,Sahiwal,40
cattle\Dangi\image_168x300_54.jpg,Dangi,6
cattle\Krishna_Valley\Krishna_Valley_112.jpg,Krishna_Valley,23
cattle\Jaffrabadi\Jaffrabadi_92.jpg,Jaffrabadi,14
cattle\Holstein_Friesian\Holstein_Friesian_132.jpg,Holstein_Friesian,13
cattle\Himachali Pahari\image_272x185_5.jpg,Himachali Pahari,12
cattle\Umblachery\image_299x168_45.jpg,Umblachery,44
cattle\Shweta Kapila\image_331x152_59.jpg,Shweta Kapila,41
cattle\Bargur\Bargur_77.jpg,Bargur,4
cattle\Rathi\00000257.jpg,Rathi,36
cattle\Rathi\00000381.jpg,Rathi,36
cattle\bhelai\Ministry_of_Fisheries_Animal_Husbandry_.jpg,bhelai,48
cattle\Himachali Pahari\image_259x194_6 (2).jpg,Himachali Pahari,12
cattle\Bargur\Bargur_71.jpg,Bargur,4
cattle\Gir\Gir_78.png,Gir,8
cattle\ponwar\image_259x194_12.jpg,ponwar,57
cattle\motu\image_259x194_11 (2).jpg,motu,55
cattle\Mewati\image_168x300_48.jpg,Mewati,27
cattle\Poda Thirupu\image_300x168_37.jpg,Poda Thirupu,32
cattle\Kenkatha\image_259x194_20 (2).jpg,Kenkatha,18
cattle\Kankrej\Kankrej_158.jpg,Kankrej,17
cattle\siri\image_266x190_29.jpg,siri,58
cattle\Poda Thirupu\image_168x300_42.jpg,Poda Thirupu,32
cattle\Gir\Gir_287.jpg,Gir,8
cattle\Bargur\Bargur_24.jpg,Bargur,4
cattle\Kangayam\image_273x184_54.jpg,Kangayam,16
cattle\Purnea\image_259x194_17.jpg,Purnea,35
cattle\Bargur\Bargur_55.jpg,Bargur,4
cattle\malvi\image_275x183_59.jpg,malvi,54
cattle\Gir\Gir_48.jpg,Gir,8
cattle\bachaur\image_250x201_6.jpg,bachaur,46
cattle\Gir\Gir_175.jpg,Gir,8
cattle\ponwar\image_245x170_43.jpg,ponwar,57
cattle\ponwar\image_300x168_40.jpg,ponwar,57
cattle\Tharparkar\Tharparkar_212.jpg,Tharparkar,42
cattle\Bargur\Bargur_33.jpg,Bargur,4
cattle\Nari\image_284x177_51.jpg,Nari,30
cattle\Poda Thirupu\image_168x300_46.jpg,Poda Thirupu,32
cattle\Kosali\image_259x194_9 (2).jpg,Kosali,22
cattle\Dangi\Screenshot (370).png,Dangi,6
cattle\Holstein_Friesian\Holstein_Friesian_289.jpg,Holstein_Friesian,13
cattle\Kosali\image_259x194_6 (2).jpg,Kosali,22
cattle\Tharparkar\Tharparkar_131.jpg,Tharparkar,42
cattle\Kangayam\image_225x224_22.jpg,Kangayam,16
cattle\siri\image_299x169_43.jpg,siri,58
cattle\Punganur\image_168x300_2.jpg,Punganur,34
cattle\Gir\Gir_157.jpg,Gir,8
cattle\Jersey\Jersey_113.jpg,Jersey,15
cattle\Red_Dane\Red_Dane_12.jpg,Red_Dane,38
cattle\Hariana\Hariana_8.jpg,Hariana,11
cattle\dagri\image_225x224_26.jpg,dagri,49
cattle\Himachali Pahari\image_278x181_6.jpg,Himachali Pahari,12
cattle\dagri\image_259x194_7 (2).jpg,dagri,49
cattle\bhelai\Screenshot 2025-09-24 183044.png,bhelai,48
cattle\Khariar\image_259x194_2.jpg,Khariar,19
cattle\Ayrshire\Ayrshire_160.jpg,Ayrshire,2
cattle\dagri\image_300x168_48.jpg,dagri,49
cattle\Brown_Swiss\Brown_Swiss_11.jpg,Brown_Swiss,5
cattle\Red_Dane\Red_Dane_99.jpg,Red_Dane,38
cattle\thutho\image_299x168_37.jpg,thutho,59
cattle\Tharparkar\Tharparkar_19.png,Tharparkar,42
cattle\Red_Sindhi\Red_Sindhi_135.png,Red_Sindhi,39
cattle\gaolao\Cattle_Breeds_cattle_breed_of_india_.jpg,gaolao,51
cattle\Brown_Swiss\Brown_Swiss_52.jpg,Brown_Swiss,5
cattle\Jaffrabadi\Jaffrabadi_40.png,Jaffrabadi,14
cattle\Holstein_Friesian\Holstein_Friesian_325.jpg,Holstein_Friesian,13
cattle\Rathi\00000002.jpg,Rathi,36
cattle\Kankrej\Kankrej_89.jpg,Kankrej,17
cattle\Mewati\image_250x202_1.jpg,Mewati,27
cattle\Red kandhari\image_300x168_39.jpg,Red kandhari,37
cattle\kherigarh\image_251x201_5.jpg,kherigarh,53
cattle\Konkan Kapila\image_240x210_2.jpg,Konkan Kapila,21
cattle\Himachali Pahari\image_259x194_17.jpg,Himachali Pahari,12
cattle\Jersey\Jersey_39.jpg,Jersey,15
cattle\Ayrshire\Ayrshire_47.jpg,Ayrshire,2
cattle\Krishna_Valley\Krishna_Valley_44.jpg,Krishna_Valley,23
cattle\Banni\00000268.jpg,Banni,3
cattle\Malnad_gidda\Screenshot (1135).png,Malnad_gidda,26
cattle\Kankrej\Kankrej_142.jpg,Kankrej,17
cattle\Hariana\Hariana_76.jpg,Hariana,11
cattle\Ayrshire\Ayrshire_14.jpg,Ayrshire,2
cattle\Pulikulam\Pulikulam_61.jpg,Pulikulam,33
cattle\siri\image_259x194_9 (2).jpg,siri,58
cattle\gangatari\Screenshot 2025-09-24 191423.png,gangatari,50
cattle\Kangayam\image_168x300_32.jpg,Kangayam,16
cattle\Lakhimi\image_300x168_37 (2).jpg,Lakhimi,25
cattle\ponwar\image_195x259_48.jpg,ponwar,57
cattle\Nagpuri\Nagpuri_51.jpg,Nagpuri,29
cattle\Umblachery\image_225x225_25 (2).jpg,Umblachery,44
cattle\Konkan Kapila\image_331x152_1.jpg,Konkan Kapila,21
cattle\Toda\Toda_121.jpg,Toda,43
cattle\Rathi\00000157.jpg,Rathi,36
cattle\Sahiwal\Sahiwal_83.jpg,Sahiwal,40
cattle\ponwar\image_274x184_42.jpg,ponwar,57
cattle\Sahiwal\Sahiwal_22.jpg,Sahiwal,40
cattle\Sahiwal\Sahiwal_130.jpg,Sahiwal,40
cattle\siri\image_205x164_28.jpg,siri,58
cattle\Hallikar\Hallikar_41.jpg,Hallikar,10
cattle\Khillari\Khillari_71.jpg,Khillari,20
cattle\Malnad_gidda\Screenshot (1144).png,Malnad_gidda,26
cattle\ponwar\image_299x168_52.jpg,ponwar,57
cattle\Konkan Kapila\image_266x190_2.jpg,Konkan Kapila,21
cattle\Red_Sindhi\Red_Sindhi_32.jpg,Red_Sindhi,39
cattle\Guernsey\Guernsey_90.jpg,Guernsey,9
cattle\Sahiwal\Sahiwal_400.png,Sahiwal,40
cattle\Mewati\image_259x194_8 (3).jpg,Mewati,27
cattle\Vechur\00000143.jpg,Vechur,45
cattle\Nari\image_290x174_66.jpg,Nari,30
cattle\Tharparkar\Tharparkar_111.jpg,Tharparkar,42
cattle\nagori\image_168x300_25.jpg,nagori,56
cattle\Lakhimi\image_225x225_51.jpg,Lakhimi,25
cattle\Red kandhari\image_300x168_48.jpg,Red kandhari,37
cattle\Kangayam\image_225x225_5.jpg,Kangayam,16
cattle\Vechur\Screenshot (273).png,Vechur,45
cattle\Khariar\image_225x225_7 (2).jpg,Khariar,19
cattle\Tharparkar\Tharparkar_27.jpg,Tharparkar,42
cattle\Shweta Kapila\image_225x225_44.jpg,Shweta Kapila,41
cattle\bhelai\ezgif-frame-103.jpg,bhelai,48
cattle\Shweta Kapila\image_259x194_21.jpg,Shweta Kapila,41
cattle\malvi\image_242x208_65.jpg,malvi,54
cattle\Alambadi\Alambadi_40.png,Alambadi,0
cattle\Poda Thirupu\image_168x300_43 (2).jpg,Poda Thirupu,32
cattle\ghumsari\II_.jpg,ghumsari,52
cattle\ghumsari\image_168x300_6 (2).jpg,ghumsari,52
cattle\Umblachery\Umblachery_21.png,Umblachery,44
cattle\Amritmahal\Amritmahal_72.jpg,Amritmahal,1
cattle\Deoni\Deoni_86.png,Deoni,7
cattle\Rathi\00000373.jpg,Rathi,36
cattle\Deoni\Deoni_95.png,Deoni,7
cattle\Dangi\image_259x194_23.jpg,Dangi,6
cattle\Bargur\Bargur_34.png,Bargur,4
cattle\Holstein_Friesian\Holstein_Friesian_284.jpg,Holstein_Friesian,13
cattle\Dangi\image_259x194_30.jpg,Dangi,6
cattle\Sahiwal\Sahiwal_313.jpg,Sahiwal,40
cattle\Gir\Gir_296.jpg,Gir,8
cattle\Ongole\Ongole_30.png,Ongole,31
cattle\Konkan Kapila\image_225x225_3.jpg,Konkan Kapila,21
cattle\gangatari\image_259x194_19.jpg,gangatari,50
cattle\Hallikar\Hallikar_36.png,Hallikar,10
cattle\malvi\image_168x300_6.jpg,malvi,54
cattle\Hariana\Hariana_6.jpg,Hariana,11
cattle\Ayrshire\Ayrshire_42.jpg,Ayrshire,2
cattle\Sahiwal\Sahiwal_373.png,Sahiwal,40
cattle\Krishna_Valley\Krishna_Valley_39.jpg,Krishna_Valley,23
cattle\Murrah\Murrah_113.jpeg,Murrah,28
cattle\Umblachery\image_194x259_55.jpg,Umblachery,44
cattle\Mewati\image_165x305_50.jpg,Mewati,27
cattle\Jersey\Jersey_89.jpg,Jersey,15
cattle\Ayrshire\Ayrshire_145.jpg,Ayrshire,2
cattle\Malnad_gidda\Screenshot (1137).png,Malnad_gidda,26
cattle\Holstein_Friesian\Holstein_Friesian_271.jpg,Holstein_Friesian,13
cattle\ponwar\image_225x225_47.jpg,ponwar,57
cattle\Banni\00000053.JPG,Banni,3
cattle\Murrah\Murrah_97.png,Murrah,28
cattle\thutho\image_288x175_63.jpg,thutho,59
cattle\Punganur\11_Punganur_Royalty-Free_Images_Stock_ (1).jpg,Punganur,34
cattle\Dangi\image_259x194_11.jpg,Dangi,6
cattle\Punganur\Punganur_Cow_at_Best_Price_in_Pedana_.jpg,Punganur,34
cattle\ghumsari\image_259x194_31.jpg,ghumsari,52
cattle\thutho\image_300x168_56.jpg,thutho,59
cattle\Poda Thirupu\image_256x197_29.jpg,Poda Thirupu,32
cattle\Vechur\00000064.jpg,Vechur,45
cattle\Toda\Toda_29.jpg,Toda,43
cattle\dagri\ezgif-frame-074.jpg,dagri,49
cattle\Ongole\Ongole_88.jpg,Ongole,31
cattle\Holstein_Friesian\Holstein_Friesian_10.jpg,Holstein_Friesian,13
cattle\Red_Dane\Red_Dane_56.jpg,Red_Dane,38
cattle\Umblachery\Umblachery_76.jpeg,Umblachery,44
cattle\nagori\image_300x168_50.jpg,nagori,56
cattle\Mewati\image_168x300_16.jpg,Mewati,27
cattle\gangatari\BL_Agro_to_invest_3000_crore_in_UP_.jpg,gangatari,50
cattle\Purnea\image_275x183_59.jpg,Purnea,35
cattle\Sahiwal\Sahiwal_17.jpg,Sahiwal,40
cattle\siri\image_205x179_66.jpg,siri,58
cattle\malvi\image_300x168_69.jpg,malvi,54
cattle\Guernsey\Guernsey_22.jpg,Guernsey,9
cattle\Rathi\Screenshot (949).png,Rathi,36
cattle\Nari\image_168x300_58.jpg,Nari,30
cattle\Alambadi\Alambadi_49.jpg,Alambadi,0
cattle\Jersey\Jersey_144.jpg,Jersey,15
cattle\Mewati\image_259x194_8 (2).jpg,Mewati,27
cattle\Pulikulam\Pulikulam_98.jpg,Pulikulam,33
cattle\motu\image_292x173_58.jpg,motu,55
cattle\Kenkatha\image_168x300_50.jpg,Kenkatha,18
cattle\Red_Sindhi\Red_Sindhi_154.png,Red_Sindhi,39
cattle\Kankrej\Kankrej_157.jpg,Kankrej,17
cattle\Jersey\Jersey_40.jpg,Jersey,15
cattle\Kangayam\image_168x300_31.jpg,Kangayam,16
cattle\siri\image_142x107_65.jpg,siri,58
cattle\Gir\Gir_263.jpg,Gir,8
cattle\Holstein_Friesian\Holstein_Friesian_63.jpg,Holstein_Friesian,13
cattle\thutho\image_187x269_51.jpg,thutho,59
cattle\thutho\image_259x194_14 (2).jpg,thutho,59
cattle\ponwar\image_259x194_21.jpg,ponwar,57
cattle\Toda\Toda_5.jpg,Toda,43
cattle\Tharparkar\Tharparkar_136.jpg,Tharparkar,42
cattle\Hallikar\Hallikar_145.jpg,Hallikar,10
cattle\Red_Dane\Red_Dane_162.jpg,Red_Dane,38
cattle\malvi\image_225x225_45.jpg,malvi,54
cattle\nagori\image_274x184_51.jpg,nagori,56
cattle\gangatari\image_225x225_31.jpg,gangatari,50
cattle\Tharparkar\Tharparkar_4.JPG,Tharparkar,42
cattle\ghumsari\image_194x259_33.jpg,ghumsari,52
cattle\Purnea\Visually_searched_image (3).jpg,Purnea,35
cattle\Ongole\Ongole_153.jpg,Ongole,31
cattle\Rathi\Screenshot (964).png,Rathi,36
cattle\Rathi\00000371.jpg,Rathi,36
cattle\Himachali Pahari\Murrah_Buffalo_Supplier_In_Himachal_ (2).jpg,Himachali Pahari,12
cattle\ponwar\image_259x194_28 (2).jpg,ponwar,57
cattle\Purnea\image_259x194_11 (3).jpg,Purnea,35
cattle\Sahiwal\Sahiwal_159.jpg,Sahiwal,40
cattle\Nagpuri\Nagpuri_26.jpg,Nagpuri,29
cattle\Sahiwal\Sahiwal_199.jpg,Sahiwal,40
cattle\Amritmahal\image_283x178_59.jpg,Amritmahal,1
cattle\Alambadi\Alambadi_4.png,Alambadi,0
cattle\Alambadi\Alambadi_39.png,Alambadi,0
cattle\Deoni\Deoni_85.png,Deoni,7
cattle\Umblachery\image_300x168_44 (2).jpg,Umblachery,44
cattle\Jersey\Jersey_141.jpg,Jersey,15
cattle\ponwar\image_281x180_43.jpg,ponwar,57
cattle\Jersey\Jersey_142.jpg,Jersey,15
cattle\Khariar\image_259x194_13 (2).jpg,Khariar,19
cattle\Hallikar\Hallikar_86.jpg,Hallikar,10
cattle\Lakhimi\image_168x300_13.jpg,Lakhimi,25
cattle\Ladakhi\image_168x300_59.jpg,Ladakhi,24
cattle\motu\image_259x194_8.jpg,motu,55
cattle\gaolao\0409.jpg,gaolao,51
cattle\Purnea\image_276x182_64.jpg,Purnea,35
cattle\Tharparkar\Tharparkar_207.jpg,Tharparkar,42
cattle\Bargur\Bargur_73.jpg,Bargur,4
cattle\Nagpuri\Nagpuri_30.png,Nagpuri,29
cattle\dagri\image_300x168_47 (2).jpg,dagri,49
cattle\Vechur\Screenshot (299).png,Vechur,45
cattle\Vechur\00000050.jpeg,Vechur,45
cattle\Amritmahal\Amritmahal_4.jpg,Amritmahal,1
cattle\Hariana\Hariana_59.jpeg,Hariana,11
cattle\Punganur\image_299x168_41.jpg,Punganur,34
cattle\Holstein_Friesian\Holstein_Friesian_72.jpg,Holstein_Friesian,13
cattle\Murrah\Murrah_100.png,Murrah,28
cattle\Red kandhari\image_259x194_19.jpeg,Red kandhari,37
cattle\Mewati\image_256x197_5.jpg,Mewati,27
cattle\Bargur\image_270x187_46.jpg,Bargur,4
cattle\Himachali Pahari\image_168x300_48.jpg,Himachali Pahari,12
cattle\motu\image_259x194_13 (2).jpg,motu,55
cattle\malvi\image_225x225_1.jpg,malvi,54
cattle\Red_Sindhi\Red_Sindhi_82.jpg,Red_Sindhi,39
cattle\Himachali Pahari\image_259x194_19.jpg,Himachali Pahari,12
cattle\Tharparkar\Tharparkar_117.jpg,Tharparkar,42
cattle\Ayrshire\Ayrshire_73.jpg,Ayrshire,2
cattle\Hallikar\Hallikar_85.jpg,Hallikar,10
cattle\badri\Himalayan_Badri_Cow_A2_Ghee.jpg,badri,47
cattle\Holstein_Friesian\Holstein_Friesian_119.jpg,Holstein_Friesian,13
cattle\Gir\Gir_363.png,Gir,8
cattle\Bargur\Bargur_95.png,Bargur,4
cattle\Deoni\Deoni_22.jpg,Deoni,7
cattle\Krishna_Valley\Krishna_Valley_65.jpg,Krishna_Valley,23
cattle\Kenkatha\image_225x225_45 (2).jpg,Kenkatha,18
cattle\Ayrshire\Ayrshire_19.jpg,Ayrshire,2
cattle\Sahiwal\Sahiwal_326.png,Sahiwal,40
cattle\Brown_Swiss\Brown_Swiss_84.jpg,Brown_Swiss,5
cattle\Rathi\Screenshot (958).png,Rathi,36
cattle\Tharparkar\Tharparkar_130.jpg,Tharparkar,42
cattle\Dangi\image_259x194_7.jpg,Dangi,6
cattle\Tharparkar\Tharparkar_13.png,Tharparkar,42
cattle\Konkan Kapila\image_299x168_5 (2).jpg,Konkan Kapila,21
cattle\Poda Thirupu\image_322x156_54.jpg,Poda Thirupu,32
cattle\ponwar\image_255x198_3.jpg,ponwar,57
cattle\badri\image_168x300_4.jpg,badri,47
cattle\Dangi\00000159.jpg,Dangi,6
cattle\Ongole\Ongole_104.png,Ongole,31
cattle\thutho\image_311x162_60.jpg,thutho,59
cattle\Deoni\Deoni_21.jpg,Deoni,7
cattle\motu\image_225x225_63.jpg,motu,55
cattle\malvi\image_194x259_7.jpg,malvi,54
cattle\ponwar\image_259x194_23.jpg,ponwar,57
cattle\Bargur\Bargur_21.jpg,Bargur,4
cattle\Purnea\image_300x168_51.jpg,Purnea,35
cattle\Ayrshire\Ayrshire_210.jpg,Ayrshire,2
cattle\Jaffrabadi\Jaffrabadi_23.png,Jaffrabadi,14
cattle\Nari\image_177x181_66.jpg,Nari,30
cattle\gangatari\image_259x194_25 (2).jpg,gangatari,50
cattle\Bargur\image_300x168_38.jpg,Bargur,4
cattle\Brown_Swiss\Brown_Swiss_99.jpg,Brown_Swiss,5
cattle\Krishna_Valley\Krishna_Valley_73.jpg,Krishna_Valley,23
cattle\bachaur\image_299x168_55.jpg,bachaur,46
cattle\Ayrshire\Ayrshire_51.jpg,Ayrshire,2
cattle\Sahiwal\Sahiwal_209.jpg,Sahiwal,40
cattle\Holstein_Friesian\Holstein_Friesian_221.jpg,Holstein_Friesian,13
cattle\Hallikar\Hallikar_93.jpg,Hallikar,10
cattle\ponwar\image_267x189_36.jpg,ponwar,57
cattle\Brown_Swiss\Brown_Swiss_220.jpg,Brown_Swiss,5
cattle\Brown_Swiss\Brown_Swiss_48.jpg,Brown_Swiss,5
cattle\siri\image_302x167_59.jpg,siri,58
cattle\malvi\image_225x225_47 (2).jpg,malvi,54
cattle\Shweta Kapila\image_215x235_64.jpg,Shweta Kapila,41
cattle\Khariar\image_300x168_4.jpg,Khariar,19
cattle\Kenkatha\image_168x300_59.jpg,Kenkatha,18
cattle\Hariana\Hariana_21.png,Hariana,11
cattle\kherigarh\image_251x201_4.jpg,kherigarh,53
cattle\ponwar\image_227x222_54.jpg,ponwar,57
cattle\Konkan Kapila\image_299x168_7 (2).jpg,Konkan Kapila,21
cattle\Hallikar\Hallikar_10.jpg,Hallikar,10
cattle\nagori\image_222x227_46.jpg,nagori,56
cattle\Tharparkar\Tharparkar_76.png,Tharparkar,42
cattle\Ongole\Ongole_2.JPG,Ongole,31
cattle\Bargur\Bargur_5.jpg,Bargur,4
cattle\Shweta Kapila\image_189x267_37.jpg,Shweta Kapila,41
cattle\nagori\image_259x194_29.jpg,nagori,56
cattle\bachaur\image_238x212_1.jpg,bachaur,46
cattle\siri\image_335x150_56.jpg,siri,58
cattle\Shweta Kapila\image_299x168_50.jpg,Shweta Kapila,41
cattle\Sahiwal\Sahiwal_113.jpeg,Sahiwal,40
cattle\Himachali Pahari\image_194x259_8.jpg,Himachali Pahari,12
cattle\Jersey\Jersey_34.jpg,Jersey,15
cattle\Ladakhi\image_225x225_38.jpg,Ladakhi,24
cattle\Ayrshire\Ayrshire_216.jpg,Ayrshire,2
cattle\malvi\image_194x259_74.jpg,malvi,54
cattle\Shweta Kapila\image_168x300_53.jpg,Shweta Kapila,41
cattle\Gir\Gir_282.jpeg,Gir,8
cattle\Nari\image_300x168_48.jpg,Nari,30
cattle\dagri\Indigenous_Cattle_Breeds_ (2).jpg,dagri,49
cattle\Sahiwal\Sahiwal_70.jpg,Sahiwal,40
cattle\Alambadi\Alambadi_79.jpg,Alambadi,0
cattle\ponwar\image_290x174_37.jpg,ponwar,57
cattle\nagori\image_259x195_20.jpg,nagori,56
cattle\Red_Sindhi\Red_Sindhi_170.jpg,Red_Sindhi,39
cattle\ponwar\image_187x270_50.jpg,ponwar,57
cattle\Sahiwal\Sahiwal_49.jpg,Sahiwal,40
cattle\Nari\image_259x194_40.jpg,Nari,30
cattle\bhelai\image_50x50_1.jpg,bhelai,48
cattle\siri\image_300x168_54.jpg,siri,58
cattle\Khariar\image_276x183_1.jpg,Khariar,19
cattle\dagri\ezgif-frame-066.jpg,dagri,49
cattle\Guernsey\Guernsey_61.jpg,Guernsey,9
cattle\dagri\image_234x215_64.jpg,dagri,49
cattle\dagri\ezgif-frame-065.jpg,dagri,49
cattle\Dangi\00000133.jpg,Dangi,6
cattle\Hallikar\Hallikar_113.jpg,Hallikar,10
cattle\ghumsari\image_299x168_6.jpg,ghumsari,52
cattle\Vechur\00000209.jpg,Vechur,45
cattle\Toda\Toda_2.jpg,Toda,43
cattle\Krishna_Valley\Krishna_Valley_3.jpg,Krishna_Valley,23
cattle\Kosali\image_259x194_1.jpg,Kosali,22
cattle\thutho\image_225x225_64.jpg,thutho,59
cattle\Holstein_Friesian\Holstein_Friesian_241.jpg,Holstein_Friesian,13
cattle\Khillari\Khillari_101.jpg,Khillari,20
cattle\Shweta Kapila\image_217x232_25.jpg,Shweta Kapila,41
cattle\Punganur\image_270x187_52.jpg,Punganur,34
cattle\Tharparkar\Tharparkar_159.jpg,Tharparkar,42
cattle\Nagpuri\Nagpuri_143.jpg,Nagpuri,29
cattle\Umblachery\image_168x300_33.jpg,Umblachery,44
cattle\Purnea\image_282x178_66.jpg,Purnea,35
cattle\Tharparkar\Tharparkar_118.png,Tharparkar,42
cattle\Hariana\Hariana_61.jpg,Hariana,11
cattle\Punganur\image_261x193_53.jpg,Punganur,34
cattle\Pulikulam\Pulikulam_17.png,Pulikulam,33
cattle\Poda Thirupu\image_282x179_45.jpg,Poda Thirupu,32
cattle\Umblachery\image_259x194_8 (2).jpg,Umblachery,44
cattle\gangatari\Screenshot 2025-09-24 191442.png,gangatari,50
cattle\Tharparkar\Tharparkar_100.jpg,Tharparkar,42
cattle\Gir\Gir_33.jpg,Gir,8
cattle\Nagpuri\Nagpuri_40.jpg,Nagpuri,29
cattle\kherigarh\image_249x202_5.jpg,kherigarh,53
cattle\Jersey\Jersey_168.jpg,Jersey,15
cattle\Brown_Swiss\Brown_Swiss_170.jpg,Brown_Swiss,5
cattle\Pulikulam\Pulikulam_32.png,Pulikulam,33
cattle\Hariana\Hariana_124.jpg,Hariana,11
cattle\Brown_Swiss\Brown_Swiss_12.jpg,Brown_Swiss,5
cattle\bhelai\ezgif-frame-088.jpg,bhelai,48
cattle\malvi\image_275x183_46.jpg,malvi,54
cattle\Gir\Gir_59.jpg,Gir,8
cattle\Mewati\image_259x194_15 (2).jpg,Mewati,27
cattle\Rathi\00000245.jpg,Rathi,36
cattle\Poda Thirupu\image_225x225_55.jpg,Poda Thirupu,32
cattle\Himachali Pahari\image_259x194_8 (2).jpg,Himachali Pahari,12
cattle\Shweta Kapila\image_269x187_62.jpg,Shweta Kapila,41
cattle\motu\image_259x194_5.jpg,motu,55
cattle\Sahiwal\Sahiwal_341.png,Sahiwal,40
cattle\Khariar\image_268x188_4.jpg,Khariar,19
cattle\gaolao\20_Most_Popular_Cows_Of_Indian_Breed_.jpg,gaolao,51
cattle\Nari\image_225x225_37.jpg,Nari,30
cattle\Nari\image_225x225_31.jpg,Nari,30
cattle\ghumsari\Untitled.jpg,ghumsari,52
cattle\Deoni\Deoni_37.jpg,Deoni,7
cattle\Ongole\Ongole_65.png,Ongole,31
cattle\bachaur\image_200x150_65.jpg,bachaur,46
cattle\Konkan Kapila\image_259x194_7.jpg,Konkan Kapila,21
cattle\Brown_Swiss\Brown_Swiss_219.jpg,Brown_Swiss,5
cattle\Dangi\00000101.jpg,Dangi,6
cattle\Guernsey\Guernsey_99.jpg,Guernsey,9
cattle\Kankrej\Kankrej_43.jpg,Kankrej,17
cattle\Red_Sindhi\Red_Sindhi_124.png,Red_Sindhi,39
cattle\Murrah\Murrah_170.jpg,Murrah,28
cattle\Dangi\image_300x168_25.jpg,Dangi,6
cattle\Purnea\image_259x194_16 (2).jpg,Purnea,35
cattle\Hariana\Hariana_17.png,Hariana,11
cattle\Sahiwal\Sahiwal_402.jpg,Sahiwal,40
cattle\Punganur\image_207x243_56.jpg,Punganur,34
cattle\gaolao\0019.jpg,gaolao,51
cattle\Rathi\00000041.jpg,Rathi,36
cattle\malvi\image_168x300_8.jpg,malvi,54
cattle\Red kandhari\image_199x253_59.jpg,Red kandhari,37
cattle\Tharparkar\Tharparkar_104.jpg,Tharparkar,42
cattle\bhelai\ezgif-frame-127.jpg,bhelai,48
cattle\Ayrshire\Ayrshire_39.jpg,Ayrshire,2
cattle\Himachali Pahari\image_259x194_9.jpg,Himachali Pahari,12
cattle\Himachali Pahari\Types_of_Desi_Cow_Breeds_in_India_.jpg,Himachali Pahari,12
cattle\Jersey\Jersey_69.jpg,Jersey,15
cattle\Red_Sindhi\Red_Sindhi_26.png,Red_Sindhi,39
cattle\Konkan Kapila\image_259x194_5 (2).jpg,Konkan Kapila,21
cattle\malvi\image_259x194_41.jpg,malvi,54
cattle\Deoni\Deoni_20.png,Deoni,7
cattle\Banni\00000006.jpg,Banni,3
cattle\Brown_Swiss\Brown_Swiss_53.jpg,Brown_Swiss,5
cattle\Punganur\BSE_NSE_Indian_Stock_Market_.jpg,Punganur,34
cattle\siri\image_335x150_61.jpg,siri,58
cattle\Gir\Gir_133.jpg,Gir,8
cattle\Kenkatha\image_169x299_12.jpg,Kenkatha,18
cattle\Ladakhi\image_243x207_7.jpg,Ladakhi,24
cattle\Nari\image_194x259_57.jpg,Nari,30
cattle\Red_Sindhi\Red_Sindhi_2.JPG,Red_Sindhi,39
cattle\Mewati\image_223x226_50.jpg,Mewati,27
cattle\Vechur\00000003.jpg,Vechur,45
cattle\Gir\Gir_42.jpg,Gir,8
cattle\Dangi\Screenshot (358).png,Dangi,6
cattle\motu\image_259x194_16 (3).jpg,motu,55
cattle\Hallikar\Hallikar_107.jpeg,Hallikar,10
cattle\Tharparkar\Tharparkar_113.jpg,Tharparkar,42
cattle\Nagpuri\Nagpuri_129.jpg,Nagpuri,29
cattle\Bargur\Bargur_11.png,Bargur,4
cattle\Ongole\Ongole_16.jpg,Ongole,31
cattle\Amritmahal\image_275x183_60.jpg,Amritmahal,1
cattle\Umblachery\image_259x194_23.jpg,Umblachery,44
cattle\Gir\Gir_369.png,Gir,8
cattle\Ayrshire\Ayrshire_181.jpg,Ayrshire,2
cattle\Red_Dane\Red_Dane_51.jpg,Red_Dane,38
cattle\Murrah\Murrah_156.jpg,Murrah,28
cattle\Sahiwal\Sahiwal_94.png,Sahiwal,40
cattle\Kankrej\Kankrej_143.jpg,Kankrej,17
cattle\Gir\Gir_130.jpg,Gir,8
cattle\Nagpuri\Nagpuri_78.jpg,Nagpuri,29
cattle\Mewati\image_225x225_48.jpg,Mewati,27
cattle\malvi\image_266x190_33.jpg,malvi,54
cattle\Toda\Toda_47.jpg,Toda,43
cattle\Khariar\image_276x183_1 (2).jpg,Khariar,19
cattle\Ayrshire\Ayrshire_59.jpg,Ayrshire,2
cattle\Lakhimi\image_251x201_1 (2).jpg,Lakhimi,25
cattle\thutho\image_180x120_69.jpg,thutho,59
cattle\Murrah\Murrah_30.jpg,Murrah,28
cattle\gangatari\buitta_cows_Old_Dhaka_dwellers_.jpg,gangatari,50
cattle\nagori\image_299x169_40.jpg,nagori,56
cattle\Nagpuri\Nagpuri_60.jpg,Nagpuri,29
cattle\Red_Sindhi\Red_Sindhi_118.png,Red_Sindhi,39
cattle\thutho\image_259x194_12 (2).jpg,thutho,59
cattle\Krishna_Valley\Krishna_Valley_79.jpg,Krishna_Valley,23
